"id","addtime","schoolname","nianfen","degreetype","specname","speccode","departname","totalscore","politics","english","specialone","specialtwo","specremark"
"5379","2025-04-13 15:02:06","成都大学","2023","学术型硕士","汉语言文字学","050103","不区分院系","363","54","54","81","81",""
"5380","2025-04-13 15:02:06","成都大学","2023","学术型硕士","中国古代文学","050105","不区分院系","363","54","54","81","81",""
"5381","2025-04-13 15:02:06","成都大学","2023","学术型硕士","中国现当代文学","050106","不区分院系","363","54","54","81","81",""
"5382","2025-04-13 15:02:06","成都大学","2023","学术型硕士","比较文学与世界文学","050108","不区分院系","363","54","54","81","81",""
"5383","2025-04-13 15:02:06","成都大学","2023","专业型硕士","新闻与传播","055200","不区分院系","363","54","54","81","81",""
"5384","2025-04-13 15:02:06","成都大学","2023","学术型硕士","分析化学","070302","不区分院系","279","38","38","57","57",""
"5385","2025-04-13 15:02:06","成都大学","2023","学术型硕士","有机化学","070303","不区分院系","279","38","38","57","57",""
"5386","2025-04-13 15:02:06","成都大学","2023","学术型硕士","材料物理与化学","080501","不区分院系","273","38","38","57","57",""
"5387","2025-04-13 15:02:06","成都大学","2023","学术型硕士","材料学","080502","不区分院系","273","38","38","57","57",""
"5388","2025-04-13 15:02:06","成都大学","2023","学术型硕士","材料加工工程","080503","不区分院系","273","38","38","57","57",""
"5389","2025-04-13 15:02:06","成都大学","2023","学术型硕士","计算机系统结构","081201","不区分院系","273","38","38","57","57",""
"5390","2025-04-13 15:02:06","成都大学","2023","学术型硕士","计算机软件与理论","081202","不区分院系","273","38","38","57","57",""
"5391","2025-04-13 15:02:06","成都大学","2023","学术型硕士","计算机应用技术","081203","不区分院系","273","38","38","57","57",""
"5392","2025-04-13 15:02:06","成都大学","2023","专业型硕士","计算机技术","085404","不区分院系","319","38","38","57","57",""
"5393","2025-04-13 15:02:06","成都大学","2023","专业型硕士","控制工程","085406","不区分院系","273","38","38","57","57",""
"5394","2025-04-13 15:02:06","成都大学","2023","专业型硕士","机械工程","085501","不区分院系","273","38","38","57","57",""
"5395","2025-04-13 15:02:06","成都大学","2023","专业型硕士","材料工程","085601","不区分院系","273","38","38","57","57",""
"5396","2025-04-13 15:02:06","成都大学","2023","专业型硕士","环境工程","085701","不区分院系","273","38","38","57","57",""
"5397","2025-04-13 15:02:06","成都大学","2023","专业型硕士","土木工程","085901","不区分院系","273","38","38","57","57",""
"5398","2025-04-13 15:02:06","成都大学","2023","专业型硕士","生物技术与工程","086001","不区分院系","273","38","38","57","57",""
"5399","2025-04-13 15:02:06","成都大学","2023","专业型硕士","制药工程","086002","不区分院系","273","38","38","57","57",""
"5400","2025-04-13 15:02:06","成都大学","2023","专业型硕士","农艺与种业","095131","不区分院系","251","33","33","50","50",""
"5401","2025-04-13 15:02:06","成都大学","2023","专业型硕士","食品加工与安全","095135","不区分院系","308","33","33","50","50",""
"5402","2025-04-13 15:02:06","成都大学","2023","学术型硕士","人体解剖与组织胚胎学","100101","不区分院系","296","39","39","117","0",""
"5403","2025-04-13 15:02:06","成都大学","2023","学术型硕士","病原生物学","100103","不区分院系","296","39","39","117","0",""
"5404","2025-04-13 15:02:06","成都大学","2023","学术型硕士","病理学与病理生理学","100104","不区分院系","296","39","39","117","0",""
"5405","2025-04-13 15:02:06","成都大学","2023","学术型硕士","药物化学","100701","不区分院系","296","39","39","117","0",""
"5406","2025-04-13 15:02:06","成都大学","2023","学术型硕士","药剂学","100702","不区分院系","296","39","39","117","0",""
"5407","2025-04-13 15:02:06","成都大学","2023","学术型硕士","生药学","100703","不区分院系","296","39","39","117","0",""
"5408","2025-04-13 15:02:06","成都大学","2023","学术型硕士","药物分析学","100704","不区分院系","296","39","39","117","0",""
"5409","2025-04-13 15:02:06","成都大学","2023","学术型硕士","微生物与生化药学","100705","不区分院系","296","39","39","117","0",""
"5410","2025-04-13 15:02:06","成都大学","2023","学术型硕士","药理学","100706","不区分院系","296","39","39","117","0",""
"5411","2025-04-13 15:02:06","成都大学","2023","专业型硕士","护理","105400","不区分院系","307","39","39","117","0",""
"5412","2025-04-13 15:02:06","成都大学","2023","专业型硕士","药学","105500","不区分院系","296","39","39","117","0",""
"5413","2025-04-13 15:02:06","成都大学","2023","学术型硕士","会计学","120201","不区分院系","340","47","47","71","71",""
"5414","2025-04-13 15:02:06","成都大学","2023","学术型硕士","企业管理","120202","不区分院系","340","47","47","71","71",""
"5415","2025-04-13 15:02:06","成都大学","2023","学术型硕士","旅游管理","120203","不区分院系","340","47","47","71","71",""
"5416","2025-04-13 15:02:06","成都大学","2023","专业型硕士","工商管理","125100","不区分院系","167","0","41","82","0",""
"5417","2025-04-13 15:02:06","成都大学","2023","专业型硕士","会计","125300","不区分院系","232","0","51","102","0",""
"5418","2025-04-13 15:02:06","成都大学","2023","学术型硕士","设计学","130500","不区分院系","362","40","40","60","60",""
"5419","2025-04-13 15:02:06","成都大学","2023","专业型硕士","音乐","135101","不区分院系","362","40","40","60","60",""
"5420","2025-04-13 15:02:06","成都大学","2023","专业型硕士","广播电视","135105","不区分院系","382","40","40","60","60","编导"
"5421","2025-04-13 15:02:06","成都大学","2023","专业型硕士","广播电视","135105","不区分院系","372","40","40","60","60",""
"5422","2025-04-13 15:02:06","成都大学","2023","专业型硕士","美术","135107","不区分院系","362","40","40","60","60",""
"5423","2025-04-13 15:02:06","成都大学","2023","专业型硕士","艺术设计","135108","不区分院系","362","40","40","60","60",""
"5424","2025-04-13 15:02:06","成都大学","2022","专业型硕士","教育","0451","不区分院系","351","51","51","77","77",""
"5425","2025-04-13 15:02:06","成都大学","2022","专业型硕士","体育","0452","不区分院系","296","37","37","111","0",""
"5426","2025-04-13 15:02:06","成都大学","2022","专业型硕士","新闻与传播","0552","不区分院系","367","56","56","84","0",""
"5427","2025-04-13 15:02:06","成都大学","2022","专业型硕士","材料工程","085601","不区分院系","273","38","38","57","57",""
"5428","2025-04-13 15:02:06","成都大学","2022","专业型硕士","农艺与种业","095131","不区分院系","252","33","33","50","50",""
"5429","2025-04-13 15:02:06","成都大学","2022","专业型硕士","食品加工与安全","095135","不区分院系","272","33","33","50","50",""
"5430","2025-04-13 15:02:06","成都大学","2022","学术型硕士","药学","1007","不区分院系","309","43","43","129","0",""
"5431","2025-04-13 15:02:06","成都大学","2022","专业型硕士","会计","125300","不区分院系","211","0","50","100","0",""
"5432","2025-04-13 15:02:06","成都大学","2022","学术型硕士","工商管理","1202","不区分院系","353","51","51","77","77",""
"5433","2025-04-13 15:02:06","成都大学","2022","专业型硕士","音乐","135101","不区分院系","386","40","40","60","60",""
"5434","2025-04-13 15:02:06","成都大学","2022","专业型硕士","广播电视","135105","不区分院系","405","40","40","60","60",""
"5435","2025-04-13 15:02:06","成都大学","2022","专业型硕士","美术","135107","不区分院系","385","40","40","60","60",""
"5436","2025-04-13 15:02:06","成都大学","2022","专业型硕士","艺术设计","135108","不区分院系","385","40","40","60","60",""
"5437","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","法律（非法学）","035101","法学院","323","40","40","60","60",""
"5438","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","法律（法学）","035102","法学院","323","40","40","60","60",""
"5439","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","体育教学","045201","体育学院","321","36","36","108","0",""
"5440","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","运动训练","045202","体育学院","304","36","36","108","0",""
"5441","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","社会体育指导","045204","体育学院","304","36","36","108","0",""
"5442","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","应用心理","045400","人文与管理学院","341","45","45","135","0",""
"5443","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","生物技术与工程","086001","基础医学院","260","34","34","51","51",""
"5444","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","制药工程","086002","基础医学院","260","34","34","51","51",""
"5445","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","人体解剖与组织胚胎学","100101","基础医学院","293","36","36","108","0",""
"5446","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","免疫学","100102","基础医学院","293","36","36","108","0",""
"5447","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病原生物学","100103","基础医学院","293","36","36","108","0",""
"5448","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病理学与病理生理学","100104","基础医学院","293","36","36","108","0",""
"5449","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病理学与病理生理学","100104","心血管医学研究所","293","36","36","108","0",""
"5450","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","法医学","100105","基础医学院","293","36","36","108","0",""
"5451","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生物化学与细胞生物学","1001Z1","基础医学院","293","36","36","108","108",""
"5452","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生理学","1001Z2","基础医学院","293","36","36","108","108",""
"5453","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生理学","1001Z2","心血管医学研究所","293","36","36","108","108",""
"5454","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","内科学","100201","临床医学院","293","36","36","108","0",""
"5455","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","儿科学","100202","临床医学院","293","36","36","108","0",""
"5456","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","神经病学","100204","临床医学院","293","36","36","108","0",""
"5457","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","精神病与精神卫生学","100205","临床医学院","293","36","36","108","0",""
"5458","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","皮肤病与性病学","100206","临床医学院","293","36","36","108","0",""
"5459","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","影像医学与核医学","100207","临床医学院","293","36","36","108","0",""
"5460","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","临床检验诊断学","100208","临床医学院","302","36","36","108","0",""
"5461","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","外科学","100210","临床医学院","293","36","36","108","0",""
"5462","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","妇产科学","100211","临床医学院","293","36","36","108","0",""
"5463","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","眼科学","100212","临床医学院","293","36","36","108","0",""
"5464","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","耳鼻咽喉科学","100213","临床医学院","293","36","36","108","0",""
"5465","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","肿瘤学","100214","临床医学院","293","36","36","108","0",""
"5466","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","康复医学与理疗学","100215","临床医学院","293","36","36","108","0",""
"5467","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","麻醉学","100217","临床医学院","293","36","36","108","0",""
"5468","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","急诊医学","100218","临床医学院","293","36","36","108","0",""
"5469","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","口腔基础医学","100301","口腔医学院","293","36","36","108","0",""
"5470","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","口腔临床医学","100302","口腔医学院","293","36","36","108","0",""
"5471","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医基础理论","100501","中西医结合学院","293","36","36","108","0",""
"5472","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医内科学","100506","中西医结合学院","293","36","36","108","0",""
"5473","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医外科学","100507","中西医结合学院","293","36","36","108","0",""
"5474","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医骨伤科学","100508","中西医结合学院","293","36","36","108","0",""
"5475","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医妇科学","100509","中西医结合学院","293","36","36","108","0",""
"5476","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","针灸推拿学","100512","中西医结合学院","293","36","36","108","0",""
"5477","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中西医结合基础","100601","中西医结合学院","293","36","36","108","0",""
"5478","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中西医结合临床","100602","中西医结合学院","293","36","36","108","0",""
"5479","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药物化学","100701","药学院","293","36","36","108","0",""
"5480","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药剂学","100702","药学院","293","36","36","108","0",""
"5481","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药物分析学","100704","药学院","293","36","36","108","0",""
"5482","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药理学","100706","药学院","293","36","36","108","0",""
"5483","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药理学","100706","心血管医学研究所","293","36","36","108","0",""
"5484","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","临床药学","1007Z1","药学院","293","36","36","108","108",""
"5485","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中药学","100800","药学院","293","36","36","108","0",""
"5486","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","护理学","101100","护理学院","312","36","36","108","0",""
"5487","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","内科学","105101","临床医学院","336","36","36","108","0",""
"5488","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","儿科学","105102","临床医学院","293","36","36","108","0",""
"5489","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","老年医学","105103","临床医学院","293","36","36","108","0",""
"5490","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","神经病学","105104","临床医学院","312","36","36","108","0",""
"5491","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","精神病与精神卫生学","105105","临床医学院","306","36","36","108","0",""
"5492","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","皮肤病与性病学","105106","临床医学院","342","36","36","108","0",""
"5493","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","急诊医学","105107","临床医学院","293","36","36","108","0",""
"5494","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","重症医学","105108","临床医学院","293","36","36","108","0",""
"5495","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","全科医学","105109","临床医学院","293","36","36","108","0",""
"5496","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","康复医学与理疗学","105110","临床医学院","293","36","36","108","0",""
"5497","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","外科学","105111","临床医学院","336","36","36","108","0",""
"5498","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","儿外科学","105112","临床医学院","293","36","36","108","0",""
"5499","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","骨科学","105113","临床医学院","314","36","36","108","0",""
"5500","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","运动医学","105114","临床医学院","293","36","36","108","0",""
"5501","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","妇产科学","105115","临床医学院","293","36","36","108","0",""
"5502","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","眼科学","105116","临床医学院","306","36","36","108","0",""
"5503","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","耳鼻咽喉科学","105117","临床医学院","325","36","36","108","0",""
"5504","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","麻醉学","105118","临床医学院","351","36","36","108","0",""
"5505","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","临床病理","105119","临床医学院","313","36","36","108","0",""
"5506","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","临床检验诊断学","105120","临床医学院","293","36","36","108","0",""
"5507","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","肿瘤学","105121","临床医学院","305","36","36","108","0",""
"5508","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","放射肿瘤学","105122","临床医学院","293","36","36","108","0",""
"5509","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","放射影像学","105123","临床医学院","342","36","36","108","0",""
"5510","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","超声医学","105124","临床医学院","343","36","36","108","0",""
"5511","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","核医学","105125","临床医学院","342","36","36","108","0",""
"5512","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","口腔医学","105200","口腔医学院","319","36","36","108","0",""
"5513","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","公共卫生","105300","公共卫生学院","293","36","36","108","0",""
"5514","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","护理","105400","护理学院","315","36","36","108","0",""
"5515","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","药学","105500","药学院","293","36","36","108","0",""
"5516","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","药学","105500","心血管医学研究所","293","36","36","108","0",""
"5517","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医内科学","105701","中西医结合学院","335","36","36","108","0",""
"5518","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医外科学","105702","中西医结合学院","293","36","36","108","0",""
"5519","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医骨伤科学","105703","中西医结合学院","340","36","36","108","0",""
"5520","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医妇科学","105704","中西医结合学院","293","36","36","108","0",""
"5521","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医儿科学","105705","中西医结合学院","344","36","36","108","0",""
"5522","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中医五官科学","105706","中西医结合学院","293","36","36","108","0",""
"5523","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","针灸推拿学","105707","中西医结合学院","340","36","36","108","0",""
"5524","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","中西医结合临床","105709","中西医结合学院","293","36","36","108","0",""
"5525","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","公共管理","125200","人文与管理学院","175","0","38","76","0",""
"5526","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","法律（非法学）","035101","法学院","323","40","40","60","60",""
"5527","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","法律（法学）","035102","法学院","323","40","40","60","60",""
"5528","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","体育教学","045201","体育学院","321","36","36","108","0",""
"5529","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","运动训练","045202","体育学院","304","36","36","108","0",""
"5530","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","社会体育指导","045204","体育学院","304","36","36","108","0",""
"5531","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","应用心理","045400","人文与管理学院","341","45","45","135","0",""
"5532","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","生物技术与工程","086001","基础医学院","260","34","34","51","51",""
"5533","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","制药工程","086002","基础医学院","260","34","34","51","51",""
"5534","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","人体解剖与组织胚胎学","100101","基础医学院","293","36","36","108","0",""
"5535","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","免疫学","100102","基础医学院","293","36","36","108","0",""
"5536","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病原生物学","100103","基础医学院","293","36","36","108","0",""
"5537","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病理学与病理生理学","100104","基础医学院","293","36","36","108","0",""
"5538","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","病理学与病理生理学","100104","心血管医学研究所","293","36","36","108","0",""
"5539","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","法医学","100105","基础医学院","293","36","36","108","0",""
"5540","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生物化学与细胞生物学","1001Z1","基础医学院","293","36","36","108","108",""
"5541","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生理学","1001Z2","基础医学院","293","36","36","108","108",""
"5542","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","医学生理学","1001Z2","心血管医学研究所","293","36","36","108","108",""
"5543","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","内科学","100201","临床医学院","293","36","36","108","0",""
"5544","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","儿科学","100202","临床医学院","293","36","36","108","0",""
"5545","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","神经病学","100204","临床医学院","293","36","36","108","0",""
"5546","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","精神病与精神卫生学","100205","临床医学院","293","36","36","108","0",""
"5547","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","皮肤病与性病学","100206","临床医学院","293","36","36","108","0",""
"5548","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","影像医学与核医学","100207","临床医学院","293","36","36","108","0",""
"5549","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","临床检验诊断学","100208","临床医学院","302","36","36","108","0",""
"5550","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","外科学","100210","临床医学院","293","36","36","108","0",""
"5551","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","妇产科学","100211","临床医学院","293","36","36","108","0",""
"5552","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","眼科学","100212","临床医学院","293","36","36","108","0",""
"5553","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","耳鼻咽喉科学","100213","临床医学院","293","36","36","108","0",""
"5554","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","肿瘤学","100214","临床医学院","293","36","36","108","0",""
"5555","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","康复医学与理疗学","100215","临床医学院","293","36","36","108","0",""
"5556","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","麻醉学","100217","临床医学院","293","36","36","108","0",""
"5557","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","急诊医学","100218","临床医学院","293","36","36","108","0",""
"5558","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","口腔基础医学","100301","口腔医学院","293","36","36","108","0",""
"5559","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","口腔临床医学","100302","口腔医学院","293","36","36","108","0",""
"5560","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医基础理论","100501","中西医结合学院","293","36","36","108","0",""
"5561","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医内科学","100506","中西医结合学院","293","36","36","108","0",""
"5562","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医外科学","100507","中西医结合学院","293","36","36","108","0",""
"5563","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医骨伤科学","100508","中西医结合学院","293","36","36","108","0",""
"5564","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中医妇科学","100509","中西医结合学院","293","36","36","108","0",""
"5565","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","针灸推拿学","100512","中西医结合学院","293","36","36","108","0",""
"5566","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中西医结合基础","100601","中西医结合学院","293","36","36","108","0",""
"5567","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中西医结合临床","100602","中西医结合学院","293","36","36","108","0",""
"5568","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药物化学","100701","药学院","293","36","36","108","0",""
"5569","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药剂学","100702","药学院","293","36","36","108","0",""
"5570","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药物分析学","100704","药学院","293","36","36","108","0",""
"5571","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药理学","100706","药学院","293","36","36","108","0",""
"5572","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","药理学","100706","心血管医学研究所","293","36","36","108","0",""
"5573","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","临床药学","1007Z1","药学院","293","36","36","108","108",""
"5574","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","中药学","100800","药学院","293","36","36","108","0",""
"5575","2025-04-13 15:02:09","西南医科大学","2025","学术型硕士","护理学","101100","护理学院","312","36","36","108","0",""
"5576","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","内科学","105101","临床医学院","336","36","36","108","0",""
"5577","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","儿科学","105102","临床医学院","293","36","36","108","0",""
"5578","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","老年医学","105103","临床医学院","293","36","36","108","0",""
"5579","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","神经病学","105104","临床医学院","312","36","36","108","0",""
"5580","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","精神病与精神卫生学","105105","临床医学院","306","36","36","108","0",""
"5581","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","皮肤病与性病学","105106","临床医学院","342","36","36","108","0",""
"5582","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","急诊医学","105107","临床医学院","293","36","36","108","0",""
"5583","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","重症医学","105108","临床医学院","293","36","36","108","0",""
"5584","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","全科医学","105109","临床医学院","293","36","36","108","0",""
"5585","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","康复医学与理疗学","105110","临床医学院","293","36","36","108","0",""
"5586","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","外科学","105111","临床医学院","336","36","36","108","0",""
"5587","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","儿外科学","105112","临床医学院","293","36","36","108","0",""
"5588","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","骨科学","105113","临床医学院","314","36","36","108","0",""
"5589","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","运动医学","105114","临床医学院","293","36","36","108","0",""
"5590","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","妇产科学","105115","临床医学院","293","36","36","108","0",""
"5591","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","眼科学","105116","临床医学院","306","36","36","108","0",""
"5592","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","耳鼻咽喉科学","105117","临床医学院","325","36","36","108","0",""
"5593","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","麻醉学","105118","临床医学院","351","36","36","108","0",""
"5594","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","临床病理","105119","临床医学院","313","36","36","108","0",""
"5595","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","临床检验诊断学","105120","临床医学院","293","36","36","108","0",""
"5596","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","肿瘤学","105121","临床医学院","305","36","36","108","0",""
"5597","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","放射肿瘤学","105122","临床医学院","293","36","36","108","0",""
"5598","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","放射影像学","105123","临床医学院","342","36","36","108","0",""
"5599","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","超声医学","105124","临床医学院","343","36","36","108","0",""
"5600","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","核医学","105125","临床医学院","342","36","36","108","0",""
"5601","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","口腔医学","105200","口腔医学院","319","36","36","108","0",""
"5602","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","公共卫生","105300","公共卫生学院","293","36","36","108","0",""
"5603","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","护理","105400","护理学院","315","36","36","108","0",""
"5604","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","药学","105500","药学院","293","36","36","108","0",""
"5605","2025-04-13 15:02:09","西南医科大学","2025","专业型硕士","药学","105500","心血管医学研究所","293","36","36","108","0",""
